binance_order_id,cell_lev_multiplier,cell_multiplier,cell_multiplier_capped,cell_multiplier_source,close_initiated_at,close_reason,closed_at,closing_in_progress,confidence,confirmed_cross_ema13_at,confirmed_cross_ema13_pnl_pct,confirmed_cross_ema20_at,confirmed_cross_ema20_pnl_pct,current_price,current_tp_level,direction,dynamic_tp_target,ema13_strict_held_pnl_pct,ema5_went_negative,entry_adx,entry_adx_delta,entry_adx_prev,entry_atr_pct,entry_bear_pct,entry_btc_1h_slope,entry_btc_adx,entry_btc_adx_prev,entry_btc_atr_pct,entry_btc_dist_from_ema13_pct,entry_btc_ema20_slope,entry_btc_regime,entry_btc_regime_started_at,entry_btc_rsi,entry_btc_rsi_1h,entry_btc_rsi_1h_prev,entry_btc_rsi_prev,entry_btc_rsi_prev6,entry_btc_trend_gap_pct,entry_bull_pct,entry_dist_from_ema13_pct,entry_ema20_slope,entry_ema50_slope,entry_ema5_stretch,entry_ema_gap_5_8,entry_fee,entry_funding_rate,entry_gap,entry_global_volume_ratio,entry_macro_trend,entry_neg_di,entry_order_type,entry_pair_ema20_ema50_gap_pct,entry_pair_volume_24h_usd,entry_pair_volume_ratio,entry_pattern_c1_match,entry_pattern_c2_match,entry_pattern_c3_match,entry_pattern_c4_match,entry_pattern_c5_match,entry_pattern_c6_match,entry_pattern_c7_match,entry_pattern_c8_match,entry_pattern_c9_match,entry_pattern_c_any_match,entry_pattern_w1_match,entry_pattern_w2_match,entry_pattern_w3_match,entry_pattern_w4_match,entry_pattern_w5_match,entry_pattern_w6_match,entry_pattern_w_any_match,entry_pos_di,entry_price,entry_price_vs_ema5_pct,entry_quality_score,entry_range_position,entry_rsi,entry_rsi_prev,exit_btc_regime,exit_btc_trend_gap_pct,exit_ema5_crossed,exit_ema5_slope_pct,exit_fee,exit_order_type,exit_pair_ema20_ema50_gap_pct,exit_price,exit_price_vs_ema5_pct,exit_slippage_pct,first_cross_ema13_at,first_cross_ema13_pnl_pct,first_cross_ema20_at,first_cross_ema20_pnl_pct,first_rsi2_minutes,first_rsi2_pnl,first_rsi3_minutes,first_rsi3_pnl,fl1_origin,fl2_flag_pnl,fl2_flagged,fl2_flagged_at,high_price_since_entry,id,investment,is_paper,leverage,low_price_since_entry,no_expansion_last_check,notes,notional_value,opened_at,pair,pattern_cell_source,pattern_fixed_sl_pct,pattern_fixed_tp_pct,peak_ema5_dist_pct,peak_ema5_gap,peak_ema5_slope_pct,peak_pnl,peak_reached_at,phantom_be_aggr_triggered_at,phantom_be_aggr_would_exit_pnl,phantom_be_l1_triggered_at,phantom_be_l1_would_exit_pnl,phantom_be_l2_triggered_at,phantom_be_l2_would_exit_pnl,phantom_regime_change_exit_pnl,phantom_regime_change_exit_triggered_at,phantom_tick_a_pnl,phantom_tick_a_triggered_at,phantom_tick_b_pnl,phantom_tick_b_triggered_at,phantom_tick_c_pnl,phantom_tick_c_triggered_at,phantom_tick_d_pnl,phantom_tick_d_triggered_at,phantom_tick_e_pnl,phantom_tick_e_triggered_at,phantom_tick_f_pnl,phantom_tick_f_triggered_at,phantom_tick_g_pnl,phantom_tick_g_triggered_at,pnl,pnl_percentage,post_arm_min_pnl_at,post_arm_min_pnl_pct,post_exit_ema13_cross_minutes,post_exit_ema13_cross_pnl,post_exit_final_pnl,post_exit_floor_before_signal_regain,post_exit_peak_before_signal_lost,post_exit_peak_minutes,post_exit_peak_pnl,post_exit_pnl_at_15min,post_exit_pnl_at_1min,post_exit_pnl_at_2min,post_exit_pnl_at_30min,post_exit_pnl_at_5min,post_exit_pnl_at_signal_lost,post_exit_pnl_at_signal_regained,post_exit_regime_flip_at,post_exit_regime_flip_pnl_pct,post_exit_rsi3_exit_minutes,post_exit_rsi3_exit_pnl,post_exit_rsi_exit_minutes,post_exit_rsi_exit_pnl,post_exit_running_high,post_exit_running_low,post_exit_running_peak_at,post_exit_running_trough_at,post_exit_signal_lost_minutes,post_exit_signal_regained_minutes,post_exit_trough_minutes,post_exit_trough_pnl,protective_sl_order_id,protective_tp_order_id,quantity,regime_comeback_at,regime_comeback_pnl,regime_neutral_hit_at,regime_neutral_pnl,regime_opposite_at,regime_opposite_pnl,signal_active_at_close,signal_lost_flag_pnl,signal_lost_flagged,signal_lost_flagged_at,status,total_fee,trailing_confirmed_at,trailing_first_pullback_pnl_pct,trailing_pullback_resets,trough_ema5_dist_pct,trough_pnl,trough_reached_at
,1.0,2.0,False,EXT_Ext0.4-0.6_L+Ext_SlowADX_L,,PATTERN_FIXED_SL L1,2026-05-26T10:29:17.273427,False,STRONG_BUY,,,,,2.365,1,LONG,0.5,,NEVER,19.8085,0.2468,19.5617,1.0326,20.5,-0.0774,18.1293,16.7448,0.1037,0.2465,0.0805,HEALTHY_BULL,,69.3,49.6,38.1,68.1,44.1,0.032,76.9,0.4176,0.2262,0.3448,0.1789,0.1503,5.833607595767237,-0.001216,0.2909,1.2547,BULLISH,13.680333620527405,TAKER_FALLBACK,0.7902,138409824.5786,1.0398,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,21.860941757823213,2.373,0.1792,3.0,65.9,54.17,61.64,HEALTHY_BULL,0.0595,False,0.7539,5.809024335776645,TAKER,,2.363,0.221,,,,,,,,,,,,False,,2.379,29,648.1786217519152,True,20.0,2.373,,,12963.572435038304,2026-05-26T10:26:53,RENDERUSDT,C4,-0.5,,0.9761,0.0,0.6697,0.16273072060681765,2026-05-26T10:27:29.244477,,,,,,,,,0.1207,2026-05-26T10:33:31.410914,0.0786,2026-05-26T10:32:31.652671,0.0786,2026-05-26T10:33:45.548722,0.0786,2026-05-26T10:33:42.519203,0.0786,2026-05-26T10:33:46.557497,0.0786,2026-05-26T10:33:46.557497,0.4157,2026-05-26T10:37:33.754114,-66.27209857730284,-0.5112178676780543,,,39.4,-0.4693,-0.4693,,1.9328,14.84,1.9328,1.6799,-0.1743,0.0786,1.0478,0.205,-0.0057,,,,21.22,1.1321,22.23,0.9214,2.421,2.353,2026-05-26T10:44:08.192332,2026-05-26T11:10:00.438691,37.38,,40.71,-0.9328,,,5462.94666457577,,,,,,,True,,False,,CLOSED,11.642631931543882,,,0,0.1645,-0.5112178676780543,2026-05-26T10:28:58.527168
,1.0,1.0,False,,,FAST_EXIT L1,2026-05-26T10:26:21.963591,False,STRONG_BUY,,,,,0.5812,1,LONG,0.5,,NEVER,15.5896,0.6977,14.8919,0.8404,23.1,-0.0802,16.7289,15.5803,0.1018,0.2584,0.0543,CHOPPY_WEAK,,68.1,48.9,38.1,64.9,44.2,0.0013,76.9,0.3797,0.1448,0.081,0.1502,0.0952,1.144566074910452,-0.001216,0.3632,1.144,BULLISH,15.383387811654053,MAKER,0.2193,98484013.08762,0.6452,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,25.453681477004697,0.5786,0.1504,4.0,72.3,57.18,55.04,HEALTHY_BULL,0.032,False,0.1625,2.875262339928002,TAKER,,0.5814,0.6139,,,,,,,,,,,,False,,0.5814,28,317.9350208084589,True,20.0,0.5786,,,6358.7004161691775,2026-05-26T10:25:33,GRASSUSDT,C4,-0.5,,0.5968,0.0,0.1625,0.4207089526443181,2026-05-26T10:26:19.995078,2026-05-26T10:26:12.703166,,,,,,,,1.4406,2026-05-26T10:29:53.769481,1.4406,2026-05-26T10:29:53.769481,1.4406,2026-05-26T10:29:53.769481,1.3888,2026-05-26T10:29:55.794440,1.4061,2026-05-26T10:29:57.818495,1.4061,2026-05-26T10:29:57.818495,1.3024,2026-05-26T10:30:00.851185,26.751621922655247,0.4207089526443181,,,44.33,0.5419,0.6456,,3.2035,12.29,3.2035,1.8209,1.6135,1.8209,1.769,1.3369,0.5419,,,,15.04,1.8381,21.12,1.4406,0.5975,0.5814,2026-05-26T10:38:39.692763,2026-05-26T10:26:22.292433,44.33,,0.0,0.4209,,,10989.803691961939,,,,,,,True,,False,,CLOSED,4.019828414838454,,,0,0.0811,-0.11482595921188507,2026-05-26T10:25:51.358892
,1.0,2.0,False,EXT_Ext0.4-0.6_L+Ext_QuietVol_L,,PATTERN_FIXED_SL L1,2026-05-26T10:24:01.750927,False,STRONG_BUY,,,,,5.558,1,LONG,0.5,,ENDED_NEG,20.082,0.7617,19.3203,0.6725,20.0,-0.0792,16.7289,15.5803,0.1018,0.2853,0.0573,CHOPPY_WEAK,,69.2,49.1,38.1,64.9,44.2,0.0046,77.5,0.5776,0.2751,0.153,0.273,0.1516,2.4183829186130086,5e-05,0.4321,0.8954,BULLISH,17.386658465009756,MAKER,0.1378,142906389.9146,0.9093,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,32.278042068095864,5.58,0.2738,5.0,79.4,58.02,57.88,CHOPPY_WEAK,-0.0032,False,0.8153,6.018869674236228,TAKER,,5.555,-0.1517,,,,,,,,,,,,False,,5.582,27,671.7730329480579,True,20.0,5.58,,,13435.460658961158,2026-05-26T10:22:26,INJUSDT,C4,-0.5,,,0.0,,0.0,,,,,,,,,,0.1879,2026-05-26T10:29:17.336772,0.2417,2026-05-26T10:29:16.326180,0.1879,2026-05-26T10:29:17.336772,0.1879,2026-05-26T10:29:18.348072,0.17,2026-05-26T10:29:26.458723,0.7255,2026-05-26T10:32:31.652671,0.17,2026-05-26T10:29:26.458723,-68.63196880683377,-0.510827060931906,,,,,1.7112,,,38.38,2.2667,0.851,-0.4035,-0.3677,1.4245,0.5284,,,,,,,1.45,-0.3139,5.71,5.555,2026-05-26T11:02:25.353772,2026-05-26T10:24:02.407192,,,0.0,-0.511,,,2407.788648559347,,,,,,,True,,False,,CLOSED,8.437252592849237,,,0,-0.1337,-0.510827060931906,2026-05-26T10:23:56.988947
,1.0,1.0,False,,,PATTERN_FIXED_SL L1,2026-05-26T10:24:42.060570,False,STRONG_BUY,,,,,287.5,1,LONG,0.5,,RECOVERED,18.389,1.1579,17.2312,0.6729,20.0,-0.0792,16.7289,15.5803,0.1018,0.2853,0.0573,CHOPPY_WEAK,,69.2,49.1,38.1,64.9,44.2,0.0046,77.5,0.6764,0.2933,0.4201,0.3333,0.1821,1.2091914593065045,5e-05,0.5059,0.8954,BULLISH,12.693963026884791,MAKER,0.7223,201551017.67,1.1006,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,25.449821566882825,288.59000000000003,0.3344,2.0,77.6,61.14,59.15,CHOPPY_WEAK,-0.0032,False,0.7356,3.009675405315021,TAKER,,287.32,0.0053,,,,,,,,,,,,False,,288.59000000000003,26,335.886516474029,True,20.0,288.59000000000003,,,6717.730329480581,2026-05-26T10:22:24,TAOUSDT,C4,-0.5,,,0.0,,0.0,,,,,,,,,,0.3008,2026-05-26T10:40:57.258911,0.0756,2026-05-26T10:28:16.078473,0.235,2026-05-26T10:41:01.311072,0.0479,2026-05-26T10:33:25.349097,0.0895,2026-05-26T10:45:41.158033,0.0375,2026-05-26T10:33:22.318645,0.0375,2026-05-26T10:33:22.318645,-33.781628978487554,-0.5028726567102251,,,,,-0.3437,,0.5607,15.71,0.5607,0.3078,-0.316,-0.115,-0.1219,0.086,-0.3471,,,,22.78,0.0444,0.79,-0.3991,290.39,286.96,2026-05-26T10:40:24.904434,2026-05-26T10:25:01.230198,44.98,,0.31,-0.6278,,,23.277765443988287,,,,,,,True,,False,,CLOSED,4.218866864621526,,,0,0.0087,-0.5028726567102251,2026-05-26T10:24:42.056281
,1.0,2.0,False,EXT_Ext0.4-0.6_L,,FAST_EXIT L2,2026-05-26T10:27:13.769751,False,STRONG_BUY,,,,,1.0437,1,LONG,0.5,,NEVER,17.9591,0.7865,17.1726,0.3694,20.0,-0.0792,16.7289,15.5803,0.1018,0.2853,0.0573,CHOPPY_WEAK,,69.2,49.1,38.1,64.9,44.2,0.0046,77.5,0.5365,0.1514,0.0449,0.3051,0.1284,2.4183829186130086,5e-05,0.2843,0.8954,BULLISH,15.287476008590273,MAKER,0.1333,209253486.66376,1.683,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,27.286241912917752,1.039,0.306,3.0,81.3,63.16,53.28,HEALTHY_BULL,0.032,True,0.4623,6.0744704733881605,TAKER,,1.0439,0.6125,,,,,,3.13,-0.0149,,,,,False,,1.0439,25,671.7730329480579,True,20.0,1.039,,,13435.460658961158,2026-05-26T10:22:22,SUIUSDT,C4,-0.5,,0.6029,0.0,0.4623,0.4083950914340834,2026-05-26T10:27:11.621883,2026-05-26T10:26:24.169237,,,,,,,,,,0.8032,2026-05-26T10:31:27.959940,0.8995,2026-05-26T10:51:50.858876,0.8513,2026-05-26T10:31:32.000695,0.9476,2026-05-26T10:51:36.726114,0.7936,2026-05-26T10:31:45.134017,0.6877,2026-05-26T10:32:51.855017,54.86976184275473,0.4083950914340834,,,,,0.7455,,,13.6,1.3422,1.1978,0.6492,0.7743,0.938,0.7936,,,,,17.22,0.9572,20.25,0.8513,1.0536,1.0439,2026-05-26T10:40:50.184574,2026-05-26T10:27:14.111862,,,0.0,0.4086,,,12931.14596627638,,,,,,,True,,False,,CLOSED,8.49285339200117,,,0,0.1034,-0.15920307988449373,2026-05-26T10:22:50.397112
,1.0,2.0,False,UNMATCHED,,PATTERN_FIXED_SL L1,2026-05-26T07:45:02.056336,False,STRONG_BUY,,,,,0.008633,1,SHORT,0.5,,ENDED_NEG,26.6749,0.4613,26.2136,0.2791,81.6,-0.096,25.3166,24.4652,0.09,-0.1555,-0.0512,HEALTHY_BEAR,,29.9,37.3,44.3,32.9,36.2,-0.0652,10.5,-0.398,-0.1189,-0.129,0.1848,0.091,7.125885435009404,-8.1e-05,0.3237,1.0591,BEARISH,30.296751809733568,TAKER_FALLBACK,-0.2354,45710183.174051,1.186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.37486150332775,0.008599,-0.1845,5.0,14.2,33.84,41.25,HEALTHY_BEAR,-0.0777,True,-0.0993,7.155718191802093,TAKER,,0.008635,-0.1655,,,,,,,,4.05,-0.3576,,,False,,0.008599,24,791.7650483343782,True,20.0,0.008595,,,15835.300966687564,2026-05-26T07:38:16,PENGUUSDT,UNMATCHED,-0.5,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-80.57661872167665,-0.5088417257820627,,,5.4,-0.8808,-0.9506,,0.0,26.34,-0.4272,-0.811,-0.4854,-0.5203,-1.218,-0.811,-0.7064,,2026-05-26T07:56:02.556393,-0.8226,4.39,-0.7064,0.37,-0.5203,0.008717,0.008628,2026-05-26T08:11:22.706599,2026-05-26T07:46:14.239986,4.39,,1.2,-1.4623,,,1841528.1970796096,,,,,,,True,,False,,CLOSED,14.281603626811496,,,0,-0.1539,-0.5088417257820627,2026-05-26T07:45:01.972197
,1.0,1.0,False,,,PATTERN_FIXED_SL L1,2026-05-26T07:42:30.660156,False,STRONG_BUY,,,,,1.028,1,SHORT,0.5,,ENDED_NEG,27.0186,1.3671,25.6515,0.3386,81.6,-0.096,25.3166,24.4652,0.09,-0.1555,-0.0512,HEALTHY_BEAR,,29.9,37.3,44.3,32.9,36.2,-0.0652,10.5,-0.7093,-0.2093,-0.0083,0.349,0.1753,3.5629427175047024,-8.1e-05,0.4844,1.0591,BEARISH,38.61137182139869,TAKER_FALLBACK,-0.0967,205151149.33633,1.44,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,14.722705365785952,1.024,-0.3478,3.0,3.8,27.15,36.2,HEALTHY_BEAR,-0.0749,False,-0.359,3.5775563497444676,TAKER,,1.0282,-0.0286,,,,,,,,4.38,-0.4222,,,False,,1.024,23,395.88252416718916,True,20.0,1.0236,,,7917.650483343783,2026-05-26T07:37:56,SUIUSDT,C8,-0.5,0.1,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-39.61523737783877,-0.5003408203124983,,,11.95,-1.174,-0.9689,,0.0,29.45,-0.422,-0.8322,-0.4806,-0.4709,-1.4377,-0.5197,-1.174,,2026-05-26T07:56:01.534623,-0.9982,2.9,-0.5783,5.91,-0.5002,1.0388,1.0274,2026-05-26T08:11:57.897465,2026-05-26T07:42:51.126789,11.95,,0.34,-1.5353,,,7732.080550140413,,,,,,,True,,False,,CLOSED,7.14049906724917,,,0,-0.0188,-0.5003408203124983,2026-05-26T07:42:30.380476
,1.0,2.0,True,UNMATCHED,,PATTERN_FIXED_SL L1,2026-05-26T07:04:08.848819,False,VERY_STRONG,,,,,1.255,1,LONG,0.5,-0.4866468253968346,ENDED_NEG,29.2136,0.0397,29.1739,0.3089,34.2,-0.0852,23.1985,22.4843,0.0864,0.048,0.0324,HEALTHY_BULL,,59.8,45.5,44.7,60.1,57.4,0.0905,57.9,0.3421,0.1187,0.2326,0.1946,0.0731,3.7131928059121564,-7.3e-05,0.243,0.7984,BULLISH,14.351117805821573,TAKER_FALLBACK,0.383,52154331.276,0.7135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,26.4946010928883,1.26,0.195,2.0,81.2,63.01,59.84,CHOPPY_FLAT,0.0745,True,0.1174,3.695510935407813,TAKER,,1.254,-0.2233,,2026-05-26T07:03:16.991311,-0.4866,,,10.1,-0.328,,,,,False,,1.261,22,412.57697843468407,True,20.0,1.26,,,8251.53956869368,2026-05-26T06:52:15,DOTUSDT,UNMATCHED,-0.5,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,-46.70174930652801,-0.5659761904761909,,,1.23,-0.5662,-0.8837,,0.0,0.16,-0.4868,-1.2805,-0.6456,-0.6456,-1.3598,-0.7249,-0.5662,,2026-05-26T07:04:09.764581,-0.5662,6.27,-0.8837,0.01,-0.5662,1.255,1.243,2026-05-26T07:04:18.870112,2026-05-26T07:16:54.874695,1.23,,12.76,-1.4392,,,6548.840927534668,2026-05-26T06:56:50.573827,-0.2487,2026-05-26T06:55:49.504282,-0.328,,,True,,False,,CLOSED,7.40870374131997,,,0,-0.1434,-0.5659761904761909,2026-05-26T07:03:16.995410
,1.0,2.0,False,UNMATCHED,,PATTERN_FIXED_SL L1,2026-05-26T07:03:00.411476,False,VERY_STRONG,,,,,0.992,1,LONG,0.5,-0.4914257028112453,ENDED_NEG,28.9993,0.349,28.6503,0.4367,28.2,-0.0843,22.8219,21.7406,0.0903,0.0754,0.0438,HEALTHY_BULL,,62.3,45.8,44.7,64.9,53.4,0.0912,64.1,0.4781,0.2119,0.4078,0.252,0.111,7.86893059144863,5e-05,0.378,0.751,BULLISH,15.024647895623636,TAKER_FALLBACK,0.6812,86409252.042,0.6831,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.186998218130395,0.996,0.2527,4.0,77.8,64.9,63.59,CHOPPY_FLAT,0.0799,True,0.0076,7.82942792783694,TAKER,,0.991,-0.2252,,2026-05-26T06:58:52.196165,-0.4914,,,,,10.4,-0.1904,,,False,,1.0,21,874.3256212720701,True,20.0,0.996,,,17486.5124254414,2026-05-26T06:46:54,FILUSDT,UNMATCHED,-0.5,,0.4896,0.0,0.4776,0.3114257028112453,2026-05-26T06:54:02.079821,2026-05-26T06:51:56.183385,0.010356425702811336,,,,,,,,,,,,,,,,,,,,,-103.48205543415213,-0.5917821285140568,,,2.37,-0.592,-1.1944,,0.0,0.04,-0.4916,-1.6964,-0.592,-0.6924,-1.4956,-0.7928,-0.592,,2026-05-26T07:03:01.803905,-0.592,7.41,-1.1944,0.34,-0.6924,0.992,0.978,2026-05-26T07:03:02.910358,2026-05-26T07:17:04.998837,2.37,,14.07,-1.8972,,,17556.739382973294,2026-05-26T06:56:50.571818,-0.09,2026-05-26T06:55:49.501884,0.0104,,,True,,False,,CLOSED,15.69835851928557,,,0,-0.2198,-0.5917821285140568,2026-05-26T06:58:52.200263
,1.0,1.0,False,,,PATTERN_FIXED_SL L1,2026-05-26T06:43:50.262171,False,VERY_STRONG,,,,,0.2384,1,LONG,0.5,,NEVER,26.07,0.304,25.766,0.6893,30.8,-0.0787,21.071,20.6208,0.0833,0.1422,0.0384,HEALTHY_BULL,,68.2,47.3,44.7,66.8,56.7,0.0855,61.5,0.9831,0.2629,0.6046,0.6602,0.1871,1.6180406162521572,5e-05,0.4941,0.7334,BULLISH,16.957387263095363,MAKER,1.1392,71904424.2851,0.8186,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,31.507625107912517,0.2393,0.6646,4.0,73.6,63.57,51.33,HEALTHY_BULL,0.0796,False,0.7873,4.026507258579855,TAKER,,0.2382,0.2577,,,,,,,,,,,,False,,0.2393,20,449.4557267367103,True,20.0,0.2393,,,8989.114534734206,2026-05-26T06:41:31,FETUSDT,W4,-0.5,0.1,,0.0,,0.0,,,,,,,,,,0.0624,2026-05-26T06:45:40.405553,0.0624,2026-05-26T06:45:40.405553,0.0624,2026-05-26T06:45:40.405553,1.2324,2026-05-26T06:52:40.400533,0.9817,2026-05-26T06:52:45.479047,1.1071,2026-05-26T06:52:44.461328,1.1489,2026-05-26T06:53:09.851191,-46.96517465380312,-0.5224671959883066,,,27.59,-1.4002,-1.0241,,2.0264,17.41,2.0264,1.4832,0.2713,-0.0212,-1.4002,0.6474,-1.4002,,2026-05-26T06:55:49.508501,1.1907,23.56,0.3131,22.55,0.6474,0.2443,0.235,2026-05-26T07:01:14.984163,2026-05-26T07:11:55.429931,27.59,,28.08,-1.8599,,,37564.2061627004,,,,,,,True,,False,,CLOSED,5.644547874832012,,,0,0.2996,-0.5224671959883066,2026-05-26T06:43:49.668433
,1.0,2.0,False,EXT_Ext0.4-0.6_L+Ext_QuietVol_L+Ext_SlowADX_L,,PATTERN_FIXED_SL L1,2026-05-26T06:52:53.970473,False,VERY_STRONG,,,,,17.601,1,LONG,0.5,-0.4701026134178028,ENDED_NEG,22.9082,0.2496,22.6586,0.5884,30.8,-0.0787,21.071,20.6208,0.0833,0.1422,0.0384,HEALTHY_BULL,,68.2,47.3,44.7,66.8,56.7,0.0855,61.5,0.4621,0.1541,0.3966,0.2115,0.0939,3.236081232504315,5e-05,0.4296,0.7334,BULLISH,18.046816942462293,MAKER,0.6252,85403514.31606,0.9009,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,30.82940685322213,17.678,0.212,6.0,75.3,59.57,53.74,HEALTHY_BULL,0.0885,True,0.0732,8.054506970821917,TAKER,,17.6,-0.2035,,2026-05-26T06:52:45.928643,-0.4701,,,,,,,,,False,,17.7,19,898.9114534734208,True,20.0,17.678,,,17978.229069468416,2026-05-26T06:41:29,VVVUSDT,C4,-0.5,,0.3714,0.0,0.0963,0.06139246521098805,2026-05-26T06:44:15.484098,,,,,,,,,,,,,,,,,,,,,,,-90.61527806748087,-0.5040278312026214,,,2.38,-0.6683,-1.3584,,0.0,3.48,-0.1479,-0.9002,-0.5665,-0.5721,-1.1943,-0.4137,-0.6683,,2026-05-26T06:55:52.548207,-0.5155,10.45,-0.8719,0.38,-0.5495,17.663,17.403,2026-05-26T06:56:23.165067,2026-05-26T07:33:14.220846,2.38,,40.33,-1.6186,,,1016.9832033866057,,,,,,,True,,False,,CLOSED,11.290588203326232,,,0,-0.1979,-0.5040278312026214,2026-05-26T06:52:47.744940
,1.0,1.0,False,,,PATTERN_FIXED_TP L1,2026-05-26T06:46:01.030901,False,VERY_STRONG,,,,,0.996,1,LONG,0.5,,NEVER,28.6852,0.1766,28.5087,0.4331,30.8,-0.0787,21.071,20.6208,0.0833,0.1422,0.0384,HEALTHY_BULL,,68.2,47.3,44.7,66.8,56.7,0.0855,61.5,0.3852,0.1296,0.3832,0.2447,0.0662,4.045101540630394,5e-05,0.2711,0.7334,BULLISH,16.361977374657084,TAKER_FALLBACK,0.6141,85892173.54,0.5772,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,31.050635414498164,0.995,0.2453,4.0,66.7,61.29,52.08,HEALTHY_BULL,0.0933,False,0.5164,4.053232397998495,TAKER,,0.997,0.3855,,,,,,,,,,,,False,,0.997,18,449.4557267367104,True,20.0,0.995,,,8989.114534734208,2026-05-26T06:41:27,FILUSDT,W4,-0.5,0.1,0.445,0.0,0.3556,0.1109145728643218,2026-05-26T06:41:37.922359,,,,,,,,,,,0.2115,2026-05-26T06:53:00.705510,0.2115,2026-05-26T06:53:00.705510,0.111,2026-05-26T06:55:21.088229,0.111,2026-05-26T06:55:22.101823,0.111,2026-05-26T06:55:22.101823,0.111,2026-05-26T06:55:52.548207,9.970237990485115,0.1109145728643218,,,19.36,-0.492,-1.296,,0.4125,8.03,0.4125,-0.1905,0.111,0.2115,-1.296,0.0105,-0.492,,2026-05-26T06:55:51.534348,0.111,11.28,-0.09,17.33,-0.5925,1.0,0.978,2026-05-26T06:54:02.917184,2026-05-26T07:17:04.998837,19.36,,31.06,-1.7985,,,9034.285964556993,,,,,,,True,,False,,CLOSED,8.098333938628889,,,0,0.1442,-0.2909145728643218,2026-05-26T06:43:23.728015
,1.0,1.0,False,,,PATTERN_FIXED_SL L1,2026-05-26T06:44:18.814139,False,STRONG_BUY,,,,,0.5862,1,LONG,0.5,,NEVER,16.531,0.7732,15.7578,1.0606,30.8,-0.0787,21.071,20.6208,0.0833,0.1422,0.0384,HEALTHY_BULL,,68.2,47.3,44.7,66.8,56.7,0.0855,61.5,0.7489,0.3023,-0.2045,0.2735,0.2521,4.045101540630394,5e-05,0.57,0.7334,BULLISH,16.443413583942267,TAKER_FALLBACK,-0.1527,100416238.23525,1.2492,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,28.350974619917558,0.5881,0.2743,4.0,62.8,58.05,58.56,HEALTHY_BULL,0.0797,False,0.755,4.027905904086309,TAKER,,0.5856,0.2506,,,,,,,,,,,,False,,0.5889,17,449.4557267367104,True,20.0,0.5881,,,8989.114534734208,2026-05-26T06:41:07,GRASSUSDT,C4,-0.5,,0.9001,0.0,0.6643,0.045970073116820775,2026-05-26T06:42:00.785990,,,,,,,,,,,,,,,,,,,,,,,-46.285533098236584,-0.5149064784900437,,,6.61,-1.7394,-2.9977,,0.0,0.0,-0.5151,-2.1985,-0.6511,-1.3653,-2.7766,-2.0284,-1.7734,,2026-05-26T06:55:50.520607,-1.9604,2.27,-1.7394,1.25,-1.0252,0.5856,0.5686,2026-05-26T06:44:19.154203,2026-05-26T07:22:34.843084,3.59,,38.26,-3.4058,,,15285.010261408279,,,,,,,True,,False,,CLOSED,8.073007444716703,,,0,0.2676,-0.5149064784900437,2026-05-26T06:44:15.769189
